,gene_id,TPM_C9,TPM_I9,TPM_C11,TPM_I11,TPM_C16,TPM_I16,TPM_Islet24h_1,TPM_Islet24h_2,TPM_Islet24h_3,TPM_Liver_1,TPM_Liver_2,TPM_Liver_3,TPM_Brain_1,TPM_Brain_2,TPM_Brain_3
17439,MSTRG.25693,76.719915,79.150147,92.658997,94.482437,49.722446000000005,51.724327,46.526882,44.241481,36.385065000000004,51.275053,54.291229,37.368814,46.122314,51.786552,78.746725
17440,MSTRG.25694,18.065897,20.917710999999997,18.394424,20.14162,19.681639,20.30451,7.3855889999999995,14.902637,6.9012509999999985,3.7996930000000004,4.438061,3.642747,10.892626,12.140450999999999,16.042259
17441,MSTRG.25695,4.859529,5.007751,4.447173,4.86814,4.091253,3.648018,1.914182,3.707537,1.399144,0.299171,0.45584399999999997,0.265169,0.671952,0.795719,1.206076
17445,MSTRG.25699,8.323283,8.522454,6.953849000000001,8.707808,8.910905,8.865173,4.517436999999998,6.926317999999999,4.619073,3.911784,3.610844,3.334613,5.036612999999999,5.732385000000001,5.84876
17447,MSTRG.2570,10.472235000000001,11.759594,7.520187,8.162844,1.067959,1.258638,9.802895,3.30251,5.618485,0.042787,0.0,0.018925,4.757589,4.697870999999999,6.1169590000000005
17448,MSTRG.25700,0.20532899999999998,0.705545,0.0,0.038593999999999996,0.144289,1.037224,0.095425,0.45399999999999996,0.20558,2.6213990000000003,1.323558,1.552374,3.6315,6.228794000000001,5.662318
17449,MSTRG.25701,5.1238339999999996,5.237404,5.7295370000000005,6.644895,3.585557,2.995616,14.015351999999998,6.0560839999999985,9.025104,5.841429,6.23287,5.751862,3.564949,10.82948,5.9762830000000005
17450,MSTRG.25702,24.754242,27.956427,23.55913,25.122889,20.943447,19.624142000000003,18.26021,23.076622,16.40527,17.975315,19.742918,14.299411,11.627282000000001,13.938307,20.704344
17452,MSTRG.25704,3.66811,4.763317,5.437944,4.727111,4.874578,5.7408410000000005,1.609651,2.508562,1.4051870000000002,2.1404929999999998,1.845956,1.540869,5.415068,4.595494,6.708277
17454,MSTRG.25706,0.16868,0.144274,0.090581,0.17388499999999998,0.267761,0.242738,0.146174,0.274116,0.077953,0.022459,0.016022,0.027873000000000002,7.974092999999999,6.7754199999999996,8.683963
17456,MSTRG.25708,0.646716,0.872984,0.376104,0.376087,0.533512,0.41653500000000004,0.108134,0.215623,0.13370300000000002,0.487335,0.403107,0.339164,46.051976999999994,47.65162899999999,51.238426000000004
17457,MSTRG.25709,0.019168,0.021855,0.0026449999999999998,0.0032890000000000003,0.014856999999999999,0.0,0.0,0.000775,0.0,0.13459000000000002,0.128996,0.069263,3.6671650000000002,4.908188,1.716537
17458,MSTRG.2571,0.08824800000000001,0.043869,0.072114,0.052382000000000005,0.081483,0.177788,0.103039,0.11648399999999999,0.162751,0.0,0.0,0.0,27.910787,36.222707,32.349081000000005
17460,MSTRG.25711,0.020913,0.022233000000000003,0.0,0.003428,0.01018,0.006187,0.0,0.0,0.0,0.08012999999999999,0.087515,0.06688200000000001,3.480429,5.944272,1.781395
17461,MSTRG.25712,0.019814,0.017529,0.022221,0.0,0.0,0.006667,0.0,0.0,0.0,0.077149,0.106974,0.077919,3.4483650000000003,6.394406,1.6964380000000001
17462,MSTRG.25713,0.407242,0.5105810000000001,0.495375,0.776147,0.6291180000000001,0.494287,0.482279,0.77683,0.54994,1.000615,1.026017,1.199797,1.670335,2.399773,3.111832
17466,MSTRG.25717,10.658333,12.479581,8.763579,9.592864,11.461426,12.352213,7.948252,14.098622,10.441436999999999,15.795049,15.295549000000001,16.936291999999998,13.442483999999999,12.38604,23.820731
17467,MSTRG.25718,2.19813,2.4387209999999997,1.627254,1.365194,2.807152,3.2712779999999997,1.283431,2.174004,1.595699,3.955652,2.832198,2.707901,12.111707,11.300476000000002,14.712147
17468,MSTRG.25719,0.12359200000000001,0.903833,0.132008,0.223144,0.204318,1.234427,6.6569270000000005,5.0422189999999985,4.079601,0.69707,0.36075,0.38337999999999994,0.5958060000000001,0.718727,0.547067
17469,MSTRG.2572,15.913927,18.138913,10.209895,12.250261,10.986651,11.222969,2.7886330000000004,5.8659490000000005,3.099348,0.128553,0.236827,0.163063,8.945581999999998,11.601901000000002,14.537306999999998
17471,MSTRG.25721,0.0,0.09691799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504364,3.2044900000000003,2.756402,0.159024,0.063338,0.183828
17473,MSTRG.25723,190.797469,235.533934,114.470656,134.154649,112.915773,123.63730100000001,52.140557,76.534131,47.000508,63.09191,72.430722,57.739722,38.021792000000005,39.618671,56.765575
17480,MSTRG.2573,9.647115,10.607273,8.892196,10.370045,4.387608999999999,4.799337,23.338413,35.608215,17.099905,9.531549,10.304205,7.064602000000001,9.749208,14.674539000000001,15.257468
17484,MSTRG.25733,0.7661399999999999,0.587521,0.539125,0.84969,0.6959310000000001,0.924449,0.119288,0.247268,0.181779,0.5897439999999999,0.6192949999999999,0.620646,12.40018,13.553637,13.237568999999999
17485,MSTRG.25734,0.03748,0.003114,0.0,0.041195999999999997,0.009956999999999999,0.017496,0.009331,0.039133,0.0,3.114933,3.810247,2.010353,0.23101100000000002,0.45916999999999997,0.07345499999999999
17487,MSTRG.25736,0.009645,0.0,0.0,0.0,0.031548,0.0,0.0,0.0,0.0,4.76475,3.240868,4.374347,0.13838599999999998,0.027661,0.024019
17492,MSTRG.25740,5.6724,5.5141089999999995,5.362804,6.636928,6.478322,6.778055,2.5370410000000003,2.921759,2.177021,1.951407,2.9140889999999997,2.328023,4.496665,7.6114820000000005,8.606407
17493,MSTRG.25741,0.060204999999999995,0.0,0.03855,0.037153,0.027042,0.016777,0.16080999999999998,0.543474,0.10655099999999999,0.0,0.0,0.0,3.06176,3.5948209999999996,7.978624
17494,MSTRG.25742,6.194532,7.403359,6.884907000000001,6.387299,5.479398000000001,5.59809,2.066801,2.650651,1.7043259999999998,2.7027229999999998,3.326429,2.455477,6.788894,10.071736000000001,9.72323
17495,MSTRG.25743,4.0393870000000005,4.812981,3.7268800000000004,4.244599,4.094693,4.248226,1.197533,2.548341,1.168511,10.654458,9.331984,8.182222,1.490148,1.62212,2.435226
17496,MSTRG.25744,25.683087,31.287841999999998,26.541949,26.018828,27.085849,28.978142,16.738916,25.22344,14.413548,18.159786,17.602588,16.429281,18.516474,26.600036,27.521337000000003
17497,MSTRG.25745,27.967353999999997,28.875096000000003,13.669695,17.443583,19.716951,21.442876000000002,3.9393339999999997,10.416135,5.008030999999999,5.7904599999999995,5.856465999999999,4.464608,8.477035,12.223136,11.81425
17498,MSTRG.25746,19.05057,20.177951999999998,15.2394,15.229625,15.364435,17.726245000000002,3.782596,9.020256,3.773285,1.424799,1.8426450000000003,1.304487,5.179573,6.520396000000001,8.349436
17502,MSTRG.2575,60.273821,70.151623,67.80443299999999,69.621719,54.462033999999996,55.423435999999995,38.134964,56.884951,35.767973,18.024855000000002,14.923424,15.451760999999998,18.69815,29.233480999999998,32.189185
17505,MSTRG.25752,10.186531,13.834523999999998,9.090991,8.692619,10.07906,12.862138999999999,3.3649370000000003,7.693411999999999,4.2451099999999995,24.431373999999998,19.499916000000002,18.342101,10.987937,9.062044,19.054572999999998
17506,MSTRG.25753,0.126576,0.035776999999999996,0.046488,0.03161,0.079358,0.029769,0.0,0.002944,0.0,1.532929,1.378313,1.242263,0.9213379999999999,0.906325,0.6725409999999999
17507,MSTRG.25754,0.073099,0.0,0.0,0.0,0.0,0.0,0.0,0.032239,0.0,1.549506,1.7838,1.440948,1.468615,1.556257,1.382375
17510,MSTRG.25757,3.040556,3.561268,2.926244,2.777057,2.067917,2.6098619999999997,1.632357,0.993266,1.235156,0.8014180000000001,0.638731,0.878311,2.961957,3.745513,4.294561
17513,MSTRG.2576,0.21442199999999997,0.363299,0.24129299999999998,0.151159,0.131226,0.151531,0.14946800000000002,0.14485399999999998,0.179884,0.004639,0.019996,0.0,4.251238,2.844611,4.813000000000001
17514,MSTRG.25760,143.250536,149.952765,134.038298,148.089099,224.13197200000002,226.426515,215.377162,242.85029100000003,176.520686,37.011452,34.016253,39.493717,542.248988,634.6561280000001,662.891214
17515,MSTRG.25761,96.984296,106.46928100000001,119.212102,127.474144,86.241404,80.134699,82.247828,113.961656,69.956716,53.735501,57.806382,44.848936,69.37414000000001,80.649576,117.118719
17516,MSTRG.25762,4.273725,5.215744,2.821084,3.515828,3.6537589999999995,4.198823,0.665317,1.811178,0.649115,3.1490920000000004,3.220896,2.642712,3.404467,3.561766,4.940682000000001
17518,MSTRG.25764,13.941497,19.353612,15.807698,16.002074,17.493772,17.36766,7.292353000000001,9.082177,6.68783,7.2377709999999995,7.438510000000001,7.072261999999999,54.957851,60.340427999999996,60.965114
17519,MSTRG.25765,7.691185000000001,8.792254,4.133863,4.433243,5.333245,5.769258,2.75655,4.850319000000002,2.7864720000000003,1.654237,1.87264,1.4832809999999998,10.218643,13.364225,15.54644
17520,MSTRG.25766,0.520662,0.40001,0.614052,1.2722149999999999,0.394629,0.802481,0.136131,0.471703,0.200424,0.587728,0.691979,0.48798800000000003,2.8044759999999997,3.648432,5.385611
17521,MSTRG.25767,0.297122,0.40141,0.556632,0.348607,0.316563,0.591291,0.029154000000000006,0.030141,0.0,3.5673359999999996,5.294589,4.5474060000000005,1.899166,1.74303,2.6096060000000003
17522,MSTRG.25768,2.215187,2.123863,1.3822709999999998,1.6751150000000001,0.405907,0.862139,0.25663800000000003,0.325124,0.159891,0.21196299999999998,0.313703,0.260325,3.1579099999999998,1.7941930000000004,4.899623
17523,MSTRG.25769,5.761912000000001,5.419607,5.43689,6.2809040000000005,11.047928,9.240025,0.8999219999999999,3.760996,2.420328,0.5377609999999999,1.042301,0.841339,4.561161,8.23479,6.170831
17524,MSTRG.2577,296.997235,281.398088,328.21266099999997,324.963293,184.558882,168.912017,208.098203,276.38872799999996,188.888956,165.270703,158.98885099999998,195.92690599999997,84.56469299999999,135.064307,111.804653
17525,MSTRG.25770,13.854121,15.441082999999999,13.138627,15.4468,17.515304999999998,18.866031,13.964119,20.251258,13.088822,13.360273000000003,14.678852,12.047393999999999,7.780716,8.301609,11.715141000000001
17528,MSTRG.25773,1.674926,1.96197,1.656553,1.5811870000000001,1.2678610000000001,1.696532,0.305081,0.515235,0.4799020000000001,0.661991,0.8307829999999999,0.958777,4.0068209999999995,7.477086999999999,5.486653
17530,MSTRG.25775,1.028275,2.023397,1.059972,1.28755,1.494198,2.121929,1.4024869999999998,1.9922799999999998,1.046563,6.3438289999999995,5.226228,7.510717999999999,2.030979,5.746302999999999,2.489708
17531,MSTRG.25776,1.302133,1.2897379999999998,2.256859,2.233875,2.231054,2.257023,0.273476,0.431345,0.22777400000000006,2.560683,3.2879230000000006,1.961679,1.638604,0.9872719999999999,3.87371
17532,MSTRG.25777,16.480311999999998,18.326507,11.393934,13.279557999999998,18.147354999999997,18.237779999999997,7.328728,11.85264,8.259571999999999,11.483261,12.553866000000001,10.059533,7.189147999999999,7.787873,13.228127
17533,MSTRG.25778,3.760159,4.399572,3.7321470000000003,4.011945,3.167423,3.994477,1.8661310000000002,3.653184,1.795452,12.786865999999998,13.520700000000001,10.055276000000001,4.615233,6.2059690000000005,7.353045000000001
17534,MSTRG.25779,75.549027,77.694,79.857996,83.361745,76.46591,67.004261,14.21853,24.980586,18.393316,94.56303100000001,98.92020200000002,85.509077,49.85883799999999,101.537786,75.564898
17535,MSTRG.2578,6.291889,7.325857000000001,7.050261999999999,7.606772,7.601804,9.275959,3.0313700000000003,3.3042870000000004,2.164388,9.42107,8.501849,7.671258,7.779903999999999,8.518652,10.019133000000002
17536,MSTRG.25780,2.631049,3.589357,3.6258269999999997,4.4488959999999995,2.512257,2.431889,3.650167,3.480753,2.525764,2.709329,3.361242,3.242657,1.140682,1.889227,2.5920349999999996
17537,MSTRG.25781,10.966911,11.550597,8.222172,9.695439,13.620969,14.695711,6.615951,11.149117,7.319408,10.688049000000001,11.454203,7.321074,11.149863,12.743282,18.365362
17538,MSTRG.25782,0.11371300000000001,0.07004099999999999,0.057391,0.099935,0.376778,0.355448,0.046634,0.100495,0.044991,0.0,0.0,0.0,6.316527,6.213636,5.138301
17539,MSTRG.25783,4.328178,5.578581,4.556965,4.245028,4.991937999999999,5.543579,1.248245,1.747064,0.930483,8.0951,8.290191,8.321466,1.086516,0.393356,1.362903
17541,MSTRG.25785,150.043937,153.35544299999998,154.46731200000002,162.224425,221.961439,206.227613,87.72046,141.672681,66.370867,28.754927,33.061415000000004,32.105575,33.431999999999995,42.517449000000006,51.396953999999994
17544,MSTRG.25788,37.029759000000006,43.602979,33.53513,34.748058,29.771821000000003,34.670768,20.017336,25.117164000000002,17.370337,14.46051,12.115084999999999,11.466571000000002,8.860979,10.441932000000001,15.716539
17545,MSTRG.25789,0.077652,0.0,0.09518099999999999,0.0,0.0,0.0,0.16309,0.051164,0.059532,0.130295,0.0,0.13679000000000002,4.286041,23.98527,4.248654
17546,MSTRG.2579,5.222108,5.2179519999999995,5.037775,5.836464,3.331665,3.4331410000000004,2.037948,2.326564,1.567962,2.849961,3.4780159999999998,3.4440649999999993,2.2039410000000004,3.000616,2.949352
17547,MSTRG.25790,357.72757,458.586761,469.346313,461.794067,650.687927,640.193848,803.379395,644.7263760000002,601.040527,0.02876,0.0,0.0,49.169979,35.809036,77.70444499999999
17549,MSTRG.25792,53.684178,72.75528800000001,54.243113,54.62953,40.829617,43.1435,20.438928,27.988985999999997,16.75198,5.230886,4.261189999999999,3.865133,18.587278000000005,17.083832,24.571144000000004
17553,MSTRG.25796,58.979576,66.008593,59.623105,63.766261,48.032152,47.2571,44.609359000000005,55.073211,37.198857000000004,14.539815,14.249979,12.999789,37.742029,43.868548000000004,62.272992
17554,MSTRG.25797,4.215413,4.698105,5.455666000000001,5.123557,4.103713,4.138721,4.012037,4.5513629999999985,2.954221,1.7254619999999998,1.357489,1.352141,1.12479,1.164126,1.233903
17555,MSTRG.25798,18.792239000000002,19.976775,18.628617000000002,19.152155,14.228907999999999,15.257013,7.183618999999998,10.413805000000002,6.405596000000001,8.878489,9.204206,8.490863,10.704248999999999,13.801925000000002,17.170597
17556,MSTRG.25799,8.045059,8.876227,5.633967,7.611032000000001,7.992545,9.055667999999999,3.181506,5.670911,3.236691,5.173080000000001,6.059257,4.7882739999999995,6.252529,7.5772330000000006,8.053423
17559,MSTRG.25800,2.307579,2.84832,2.787774,2.774738,1.623677,1.642163,1.224999,1.715548,1.155476,1.181805,1.428682,0.87666,1.311377,2.4767669999999997,1.6649060000000002
17560,MSTRG.25801,0.661791,1.156823,0.550049,0.45193900000000004,0.41705,0.729669,0.042584,0.037941,0.040707,0.22171399999999997,0.081511,0.142765,5.091544000000001,3.1008139999999997,7.236524
17564,MSTRG.25805,35.320543,41.583636,31.934704999999997,33.533105,27.444295,30.698161,5.7592029999999985,5.869752,3.882062,3.3352559999999998,4.284575,3.044523,4.6207840000000004,5.040881,5.109854
17565,MSTRG.25806,30.802062,33.575266,33.199568,36.87593,27.745669,25.234710999999997,18.102438,32.151582,16.662742,13.752943000000002,11.555938,9.876814,37.746320999999995,41.231589,62.289995000000005
17566,MSTRG.25807,42.365452000000005,37.105001,43.37757,55.814454000000005,103.073307,105.29136799999999,50.937462,87.908974,49.424106,345.468691,252.97490900000003,266.454043,23.19061,65.264632,72.081828
17567,MSTRG.25808,293.06445299999996,318.200287,298.68008399999997,276.592621,114.87075,105.07539399999999,221.933151,212.210785,176.202225,71.720703,64.560455,61.855152000000004,0.624502,1.691691,1.620034
17569,MSTRG.2581,8.822872,8.568508999999999,9.049512,9.718283999999999,9.722682,9.737665,11.858191,17.189598,9.710547,2.987659,2.8618099999999997,2.523716,47.341258999999994,60.207676,53.808134
17570,MSTRG.25810,13.291757999999998,17.493302,10.932006,10.713908,14.441838,16.285618,4.046899,8.723365999999999,4.510087,0.037781,0.025629000000000002,0.024063,13.799825,16.419011,17.121779
17571,MSTRG.25811,6.813758,6.809407000000001,8.258314,8.329805,5.913132,5.453569,2.393862,2.173236,2.61301,0.43445500000000004,0.6987479999999999,0.638446,2.986149,2.7000439999999997,4.028597
17574,MSTRG.25814,24.752838,25.536539,42.619907,50.678808000000004,68.05108299999999,60.971598,14.483776,19.916105,11.319783,7894.532165,9429.698578000001,8393.631242,0.511315,0.637864,1.058625
17576,MSTRG.25816,0.151572,0.070253,0.059427,0.08042300000000001,0.091218,0.046572,0.018729,0.026951,0.011768,1.237532,1.420336,1.4654790000000002,0.032381,0.0,0.0
17577,MSTRG.25817,30.928534999999997,39.029109999999996,23.695158,21.689905,13.713085000000001,15.120922,1.703438,1.81811,0.8498959999999999,347.766602,449.61358600000005,181.613998,0.0,0.0,0.0
17578,MSTRG.25818,2.459838,3.0861650000000003,1.964446,2.896171,2.779286,3.204895,2.520994,2.600494,1.9804849999999998,0.680585,0.49744600000000005,0.38006599999999996,10.407917999999999,10.680176,14.758780999999999
17579,MSTRG.25819,7.78372,6.232599,8.882438,9.858752,29.396921999999996,26.141745999999998,8.6586,12.819275,7.383798,98.807676,101.929095,135.34135700000002,0.4145,0.477163,0.617027
17580,MSTRG.2582,0.05469500000000001,0.070187,0.095695,0.106403,0.133394,0.160645,0.0,0.067488,0.0,0.043147000000000005,0.045341,0.075838,1.632247,1.6235030000000001,1.039479
17582,MSTRG.25821,2.202438,1.8538,2.561342,2.677145,1.113975,1.20504,0.845097,0.904072,0.48224,91.94453299999999,116.010256,98.047885,0.189181,0.156855,0.229055
17586,MSTRG.25825,0.105459,0.341025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.287466,360.519834,298.69410799999997,0.0,0.0,0.0
17587,MSTRG.25826,1.894337,2.133796,1.776905,1.759059,1.627014,1.403308,0.895537,0.9470000000000001,0.6961649999999999,1.9376790000000002,1.80823,1.253832,5.153408000000001,7.810756,7.704727
17588,MSTRG.25827,0.031852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.685763,636.185667,355.41210300000006,0.0,0.0,0.0
17589,MSTRG.25828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7908349999999995,6.8677340000000004,2.274152,0.0,0.0,0.0
17591,MSTRG.2583,21.643791,24.630771,20.271895999999998,23.32214,27.278814,28.086677,9.493989,16.590744,9.151245,11.79041,10.997539,11.172868,112.767212,109.82000000000001,147.458534
17594,MSTRG.25832,0.35735,1.196519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4281.195038,3566.0039829999996,1753.9159080000002,0.049905,0.19818,0.0
17598,MSTRG.25836,25.838335999999998,17.752353,28.272014000000002,35.297515000000004,137.296615,116.084052,67.136222,114.56406799999999,59.27413900000001,3413.8790440000002,2288.774713,2940.3337930000007,0.0,0.0,0.0
17599,MSTRG.25837,8.058902,9.277692,6.340313,7.952167,8.280279,9.030508,3.446844,5.5800800000000015,3.892347,8.52193,9.40791,7.9026819999999995,5.208610999999999,7.090687000000001,9.013779
17601,MSTRG.25839,5.778714,7.354655999999999,3.068237,3.7586800000000005,6.881427,7.777516,2.0332630000000003,2.453379,1.8720689999999998,35.214465000000004,33.374071,26.823323000000002,18.581930999999997,15.134730000000001,22.587083
17606,MSTRG.25843,63.811871,66.20339200000001,64.72023,65.758522,70.22290799999999,71.436188,49.933319,43.42971,32.50795,20.743053,18.533953,22.303663,29.067890000000002,48.224014000000004,39.951046000000005
17607,MSTRG.25844,1.33676,1.475092,0.603433,0.660662,0.64307,1.098172,0.211033,0.44779,0.289416,1.456742,1.40334,1.060637,0.8774219999999999,0.8592049999999999,1.359667
17608,MSTRG.25845,0.594616,0.298541,0.607961,0.21765900000000002,0.53681,0.187353,0.282145,0.160165,0.133408,22.704762,18.617527,29.517895000000003,109.811752,289.135986,148.753983
17610,MSTRG.25847,16.6763,17.481665,18.806934,19.08045,14.235130999999999,14.009016,9.461715,6.937655,7.062689,34.007962,30.617258999999997,30.528378,7.802267000000001,11.988893000000001,9.822634
17612,MSTRG.25849,0.0,0.537672,0.0,0.0,0.0,2.108659,1.061415,2.488516,2.0428740000000003,0.0,0.0,0.0,0.0,0.0,0.0
17613,MSTRG.2585,28.284599,29.746359,22.56768,28.598370000000003,30.02187,32.220543,31.678478,36.349602,28.111618,24.804316,24.198923,20.18232,15.916782000000001,21.598167,28.862894
17617,MSTRG.25853,2.012211,2.0098529999999997,2.1938880000000003,1.6138299999999999,2.030989,2.282346,1.041703,0.772199,0.717665,0.0,0.0,0.0,0.9738680000000001,0.9325370000000001,0.846411
17620,MSTRG.25856,5.094227,5.214694000000001,4.272688,4.737419999999999,3.9609970000000003,4.61027,0.868468,1.477892,0.9215209999999999,1.7808260000000002,1.4426299999999999,1.759614,5.317347,7.247564000000001,8.377711999999999
17622,MSTRG.25858,5.721628,6.079407,8.578804,9.579922,27.886139,24.876783,8.180073,11.459348000000002,6.739939,44.465777,96.426134,126.84309300000002,0.614124,0.68065,0.933113
17624,MSTRG.2586,6.382724,6.952636,4.799345,6.058631,6.250285,6.5982520000000005,3.1352340000000005,3.703443,3.250808,3.309655,2.6639239999999997,2.583558,2.553128,2.788922,4.725442
17625,MSTRG.25860,0.12196900000000001,0.373051,0.226007,0.34770500000000004,0.35778899999999997,0.663568,0.138743,0.09756,0.112443,0.0,0.024309,0.0,15.164136,17.111286,11.341892999999999
17628,MSTRG.25863,1.461273,1.392016,1.65287,3.550271,3.131669,3.84764,0.476137,0.787784,0.594585,0.011026000000000001,0.041995,0.035937000000000004,0.385348,0.216516,0.444642
17630,MSTRG.25865,1.321884,0.9825299999999999,1.1816879999999998,1.5130370000000002,2.1764,3.430074,0.201956,0.19281,0.14816500000000002,0.0,0.0,0.0,0.063207,0.0,0.193274
17632,MSTRG.25867,11.101165,15.613478,9.753246,11.683425999999999,14.015304,16.129864,3.198722,5.8946260000000015,4.070228,8.134739,12.110629,7.527918,16.472443,17.118664000000003,25.540447
17633,MSTRG.25868,7.881471,6.944955,7.911944999999999,8.914793,6.482154,6.8511869999999995,5.106802,6.396667,4.457624,4.479991,6.8863270000000005,4.61509,8.117294,10.029705,12.163137
17635,MSTRG.2587,15.392526,18.269791,15.269504999999999,16.179454999999997,11.396287,12.798753,3.1354010000000003,5.726567,2.8571029999999995,2.075326,3.1008899999999997,2.550899,6.842537,10.006813999999999,9.749678000000001
17636,MSTRG.25870,59.998315000000005,68.88231999999999,49.401540999999995,55.342153,59.209798,64.46378299999999,31.860193,43.222378000000006,27.814723,34.336275,38.472381,31.674187,21.607597,28.720868999999997,26.851549000000002
17638,MSTRG.25872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.303074,14.573789000000001,7.191039,0.06333899999999999,0.193883,0.106841
17641,MSTRG.25875,8.721892,10.794986999999999,9.229967,9.600043,4.558274,5.542632,2.809844,3.497625,2.605991,3.4822159999999998,3.3314259999999996,3.166625,5.780881,6.864757,8.574353
17643,MSTRG.25877,10.763086999999999,10.692938,9.815873,9.988025,10.451166,11.498757000000001,2.395802,6.1742870000000005,3.121636,4.52884,4.218709,4.814097,14.046391,19.346432,19.557207000000002
17644,MSTRG.25878,0.008046,0.0,0.017744,0.0,0.0,0.048527999999999995,0.004673,0.0,0.0,0.272993,0.134863,0.24962099999999998,10.863688,11.804485000000001,8.955985
17646,MSTRG.2588,3.3383830000000003,2.9420450000000002,3.336583,4.478375,3.082272,3.271512,1.032514,1.630387,0.94804,9.980868,10.862195,7.485678999999999,4.965295,5.117032,6.02874
17648,MSTRG.25881,0.22388899999999998,0.15173699999999998,0.160149,0.263646,0.279877,0.44616000000000006,0.061484,0.16759000000000002,0.053343,0.107326,0.168738,0.07638500000000001,1.0439120000000002,1.037015,1.414792
17649,MSTRG.25882,17.779296,30.994267999999998,22.618021,21.258488,21.188281,22.198851,7.9105289999999995,10.670099,7.193168999999998,4.450028,5.457682999999999,4.470978,16.010889,12.455623,20.746221000000002
17650,MSTRG.25883,47.595667999999996,61.59034499999999,47.828083,56.001289,60.71496,65.261371,31.193315999999996,41.07177000000001,27.590149,21.022157,24.937937,20.442801,46.881121,60.896274,70.182446
17651,MSTRG.25884,15.924567999999999,23.124195,23.224679000000002,22.482118,15.263415,16.511576,12.54653,18.958728,12.002068,7.837498999999999,8.539744,6.610113999999999,6.717409,6.226477999999999,7.84179
17652,MSTRG.25885,0.993772,1.371226,1.366527,1.443575,1.857661,2.315344,0.709845,0.810463,0.3184,0.744296,0.964063,0.794898,52.385334,44.337983,52.399927
17653,MSTRG.25886,3.7801910000000003,4.3722970000000005,3.006729,4.881685,4.009809,6.447925,1.6740990000000002,2.708482,1.4171459999999998,1.975589,2.285562,1.954135,36.888926999999995,22.953313,54.64508600000001
17654,MSTRG.25887,0.20113499999999998,0.038623000000000005,0.0,0.0,0.0,0.352696,0.06968400000000001,0.05143,0.021929,0.199798,0.144201,0.063583,2.542657,1.471228,3.023643
17656,MSTRG.25889,16.7981,17.78033,27.754395000000002,33.255974,26.997522999999997,29.678828999999997,21.431009,24.248041,14.384669,1.6189869999999997,2.449178,2.149541,24.313347000000004,19.266861000000002,30.203534000000005
17660,MSTRG.25892,15.390498999999998,20.501959,16.39734,18.694531,21.82923,23.754483,9.58462,12.609725,8.437983000000001,14.818145,16.228938999999997,14.605306,10.38561,10.860071999999999,15.760541
17661,MSTRG.25893,1.4013209999999998,2.35858,2.493057,2.4167490000000003,2.124765,1.980298,1.2709199999999998,1.9375529999999999,0.923668,1.599574,1.618612,1.893059,4.143034,3.6814629999999995,4.588312999999999
17663,MSTRG.25895,1.324017,1.3185200000000001,0.731007,0.522418,1.621657,2.1400930000000002,0.036988,0.050665,0.0,94.627887,136.434686,61.027004000000005,0.027665,0.0,0.0
17664,MSTRG.25896,80.282658,84.893987,67.94074599999999,74.892647,64.597452,60.880449,21.995793000000006,44.549769,17.124579999999998,8.991582999999999,6.3545169999999995,7.266111,24.519007000000002,22.707531,32.681483
17665,MSTRG.25897,3.5077559999999997,3.9527339999999995,3.707732,3.7050660000000004,2.5859240000000003,2.4480939999999998,0.7091419999999999,1.2357989999999999,0.5549430000000001,1.184326,1.4084850000000002,1.252648,2.186184,1.551307,2.2246120000000005
17669,MSTRG.2590,4.641463,4.808694999999999,6.353364,7.085321,13.767717000000001,12.009609,6.144883,8.094642,5.373495,1.1315680000000001,1.00671,0.8291719999999999,0.400948,0.256302,0.603075
17670,MSTRG.25900,0.230122,0.17171199999999998,0.292513,0.22490900000000003,0.250685,0.243104,0.021616,0.073744,0.06166000000000001,0.030869999999999998,0.03592,0.062182,9.298927,4.722853,6.8921850000000004
17673,MSTRG.25903,201.66011799999998,239.869034,146.93519799999999,148.274187,111.08558000000001,160.021051,48.698209999999996,84.86715799999999,40.815246,0.023541,0.028168,0.019688,92.50884699999999,116.38513900000001,74.428131
17680,MSTRG.2591,8.356567,9.208501,5.451874,6.53271,8.915555,8.908766,2.230057,4.768976000000001,2.409551,7.9529640000000015,8.508756,7.880154000000001,13.417368000000002,16.118603999999998,15.168471000000002
17682,MSTRG.25911,34.513079,41.037040000000005,38.769911,36.93543,43.470974,43.348679,33.520948,54.851849,29.315745,22.628848,23.934052,19.402082,57.151834,60.754608999999995,62.266743
17684,MSTRG.25913,10.114775999999999,11.520777,10.773603,11.131142,6.838642,7.681896000000001,2.466812,3.95528,2.511721,6.031507000000001,5.084817999999999,6.345277,2.504408,3.3836900000000005,1.526525
17685,MSTRG.25914,22.565495000000002,21.047075,22.827417,22.416854999999998,23.111835,21.319538,7.527978,22.548523,6.326656,7.94475,7.687177,7.866208,10.605925,33.273251,15.656409
17686,MSTRG.25915,1.628577,0.644288,0.0,0.048349,0.564913,1.53654,0.0,0.0,0.0,0.0,0.0,0.0,4.102475,1.8802419999999997,1.298689
